gene,compartment,log2FoldChange,abs_log2FC,padj,negLogP,tau_specificity,detection_rate_cirrh,pathway_relevance,druggability,surface_or_secreted,literature_fibrosis,cci_evidence,rule_score,ml_score,final_score,translational_category
DMPK,Mesenchyme,-1.633278427803296,1.633278427803296,0.0485947938842653,1.3134102556028262,0.9364114775717877,0.15860735009671179,0,0,0,0,0.0,0.22547577480385403,0.0,0.15783304236269782,Exploratory
EBF1,Mesenchyme,-1.6104703415497987,1.6104703415497987,0.0236522223011781,1.6261280478311735,0.9355417145993183,0.1528046421663443,0,0,0,0,0.0,0.225238456950821,0.0,0.15766691986557468,Exploratory
LY96,Mesenchyme,2.2484872261548694,2.2484872261548694,0.0072425850090497,2.1401063986102855,0.8478300123872714,0.18762088974854932,0,0,0,0,0.0,0.22496061456263627,0.0,0.15747243019384538,Exploratory
RNF152,Mesenchyme,-2.0902896895341505,2.0902896895341505,0.0169689941662574,1.770343899638147,0.9081341035059192,0.09671179883945841,0,0,0,0,0.0,0.22495021617757957,0.0,0.1574651513243057,Exploratory
CAP2,Mesenchyme,-1.493560999025156,1.493560999025156,0.0350943071306485,1.454763327473351,0.9460230935319432,0.15473887814313347,0,0,0,0,0.0,0.22455183760937564,0.0,0.15718628632656292,Exploratory
TINAGL1,Endothelial,-0.8610671908089658,0.8610671908089658,0.0470753368342425,1.3272065638289932,0.8587742428412063,0.5099811676082863,0,0,0,0,0.0,0.22452895966907133,0.0,0.1571702717683499,Exploratory
ANPEP,Endothelial,-2.870860374528385,2.870860374528385,0.0016808830552007,2.7744625008661488,0.8398345160680216,0.03465160075329567,0,0,0,0,0.0,0.224528889292518,0.0,0.1571702225047626,Exploratory
COL4A1,Mesenchyme,1.2168867382246131,1.2168867382246131,0.0419942819018361,1.3768098407340568,0.895512908427671,0.3365570599613153,0,0,0,0,0.0,0.2242312738786882,0.0,0.1569618917150817,Exploratory
PROCR,Mesenchyme,2.13560871871632,2.13560871871632,0.0124559015618615,1.904624832625974,0.7546252122284842,0.43133462282398455,0,0,0,0,0.0,0.2241646487682554,0.0,0.15691525413777876,Exploratory
LRP1,Mesenchyme,1.835612160772244,1.835612160772244,0.0004556772598057,3.34134264398135,0.7699875920733278,0.4158607350096712,0,0,0,0,0.0,0.22414296370022946,0.0,0.15690007459016062,Exploratory
SLC7A8,Endothelial,-3.069927520860799,3.069927520860799,6.628206916461142e-05,4.178603942426113,0.8031860151597284,0.021092278719397364,0,0,0,0,0.0,0.22412668877978936,0.0,0.15688868214585255,Exploratory
LINC01436,Mesenchyme,1.9432699193814251,1.9432699193814251,0.0470352890416358,1.3275761828009096,0.9263751041341681,0.09477756286266925,0,0,0,0,0.0,0.22404537822869114,0.0,0.15683176476008379,Exploratory
MAFB,Endothelial,1.6971815195933084,1.6971815195933084,0.004918983468279,2.308124637015231,0.7995504742321906,0.41318267419962335,0,0,0,0,0.0,0.22396625295685296,0.0,0.15677637706979705,Exploratory
TPD52L1,Endothelial,2.997448481030415,2.997448481030415,0.0003409890877507,3.467259518970803,0.7373459315560054,0.2135593220338983,0,0,0,0,0.0,0.22388514104867605,0.0,0.15671959873407323,Exploratory
KCTD12,Mesenchyme,2.153774382998792,2.153774382998792,0.0367906107790253,1.4342630021727192,0.8736884530087535,0.15860735009671179,0,0,0,0,0.0,0.22343758346946163,0.0,0.15640630842862313,Exploratory
SH3BP5,Mesenchyme,2.348772555605153,2.348772555605153,0.0052630212431322,2.278764877036404,0.8506894357707939,0.13539651837524178,0,0,0,0,0.0,0.22322563265706963,0.0,0.15625794285994873,Exploratory
S1PR3,Mesenchyme,-1.6556651116127188,1.6556651116127188,0.0418690025912825,1.3781073848040568,0.9355668611450366,0.12959381044487428,0,0,0,0,0.0,0.22312375869731405,0.0,0.1561866310881198,Exploratory
CPNE5,Endothelial,1.7792019387420774,1.7792019387420774,0.0127427374591862,1.894737264645014,0.9168714076255825,0.12617702448210924,0,0,0,0,0.0,0.2230936998412599,0.0,0.15616558988888193,Exploratory
TMEM45A,Mesenchyme,1.6095789977112978,1.6095789977112978,0.0380195525224753,1.4199929989425217,0.9186669612956843,0.1760154738878143,0,0,0,0,0.0,0.22289575075307821,0.0,0.15602702552715475,Exploratory
HOXA3,Mesenchyme,-2.450592375019284,2.450592375019284,0.0308576728452366,1.5106368296851052,0.8993954989226333,0.02127659574468085,0,0,0,0,0.0,0.22289257884671287,0.0,0.156024805192699,Exploratory
PTGFRN,Mesenchyme,4.1244679186766255,4.1244679186766255,0.0037635483174771,2.4244025040009096,0.6735144994668271,0.12379110251450677,0,0,0,0,0.0,0.22276873977261974,0.0,0.1559381178408338,Exploratory
TYROBP,Mesenchyme,1.6605824349803755,1.6605824349803755,0.0008020482879191,3.0957994839034892,0.8085339208513261,0.3520309477756286,0,0,0,0,0.0,0.2218057800752741,0.0,0.15526404605269187,Exploratory
DNASE1L3,Macrophage,-1.4065211573516392,1.4065211573516392,0.0052207888290554,2.282263872817001,0.9236572501683245,0.16587225929456625,0,0,0,0,0.0,0.2212739471657683,0.0,0.1548917630160378,Exploratory
ANXA1,Endothelial,1.2060997003197005,1.2060997003197005,0.0228758903812821,1.6406219932111479,0.7401559207797782,0.6621468926553672,0,0,0,0,0.0,0.22124768747615212,0.0,0.15487338123330646,Exploratory
SULF1,Mesenchyme,3.105039538226019,3.105039538226019,0.0230104907914737,1.6380741181520582,0.790745765625395,0.10058027079303675,0,0,0,0,0.0,0.2212353987600582,0.0,0.15486477913204075,Exploratory
FAM129A,Endothelial,2.16022004960354,2.16022004960354,0.009074205784488,2.0421913760448516,0.8742906488000077,0.11148775894538607,0,0,0,0,0.0,0.2211131294070799,0.0,0.1547791905849559,Exploratory
RBP1,Mesenchyme,1.1629581067730983,1.1629581067730983,0.043398174215348,1.3625285411068149,0.7415430375097871,0.6750483558994197,0,0,0,0,0.0,0.22089405723579258,0.0,0.1546258400650548,Exploratory
ECM1,Mesenchyme,1.7194253139538471,1.7194253139538471,0.0361181544016995,1.4422744497659543,0.8637727654654158,0.25338491295938104,0,0,0,0,0.0,0.22048475828498365,0.0,0.15433933079948856,Exploratory
ABCA9,Endothelial,-2.8370422205476595,2.8370422205476595,0.0486440727397387,1.3129700707758778,0.8558839057866965,0.014689265536723164,0,0,0,0,0.0,0.22044196974996993,0.0,0.15430937882497894,Exploratory
INMT,Endothelial,-2.1860993852424904,2.1860993852424904,0.0082147774658824,2.0854041968848334,0.8986176948868314,0.03728813559322034,0,0,0,0,0.0,0.22011536306995583,0.0,0.15408075414896907,Exploratory
RP11-439L18.1,Mesenchyme,-3.0716172931554664,3.0716172931554664,0.0467024121708382,1.330660687625965,0.8296306676892963,0.009671179883945842,0,0,0,0,0.0,0.21936418341085714,0.0,0.1535549283876,Exploratory
RHOD,Mesenchyme,2.2946481481966696,2.2946481481966696,0.0457462484881871,1.3396445153173733,0.8474748354316473,0.1470019342359768,0,0,0,0,0.0,0.21913382235061685,0.0,0.15339367564543177,Exploratory
DRAM1,Mesenchyme,3.0030042557963013,3.0030042557963013,0.0115894013616549,1.9359389964819995,0.777299567902557,0.12379110251450677,0,0,0,0,0.0,0.21906673543004657,0.0,0.1533467148010326,Exploratory
NPC2,Mesenchyme,1.900381606354112,1.900381606354112,0.0009184570859717,3.0369411308781356,0.6336024864287779,0.6769825918762089,0,0,0,0,0.0,0.21893889740557176,0.0,0.15325722818390022,Exploratory
TNFRSF11B,Mesenchyme,2.574266313256085,2.574266313256085,0.030359527518253,1.5177049915977772,0.8289751895262736,0.11605415860735009,0,0,0,0,0.0,0.21887518324138086,0.0,0.1532126282689666,Exploratory
RAMP1,Mesenchyme,1.6246202845545714,1.6246202845545714,0.0169689941662574,1.770343899638147,0.8001074664758635,0.3945841392649903,0,0,0,0,0.0,0.2186862626428564,0.0,0.15308038384999947,Exploratory
CX3CR1,Macrophage,1.312834259500718,1.312834259500718,0.0145003126928691,1.8386226322944508,0.8725800858721832,0.29599618684461393,0,0,0,0,0.0,0.21866581872754176,0.0,0.15306607310927922,Exploratory
MPRIP-AS1,Mesenchyme,-2.839134041580835,2.839134041580835,0.0015312676075061,2.814948904463621,0.814734502471308,0.03868471953578337,0,0,0,0,0.0,0.21848194708574684,0.0,0.15293736296002278,Exploratory
PRTG,Endothelial,1.809510223971934,1.809510223971934,0.0445377332786728,1.3512718898977336,0.9390515148028765,0.0384180790960452,0,0,0,0,0.0,0.21831989998554677,0.0,0.15282392998988273,Exploratory
BMP2,Endothelial,-2.2248768682721454,2.2248768682721454,0.0015446469405246,2.8111707714521654,0.872889948546627,0.04293785310734463,0,0,0,0,0.0,0.21809435550228518,0.0,0.15266604885159962,Exploratory
GAL3ST4,Macrophage,3.0805070405074195,3.0805070405074195,0.0006239064040397,3.204880556564172,0.7784461694438504,0.04194470924690181,0,0,0,0,0.0,0.217336236757108,0.0,0.1521353657299756,Exploratory
ANGPTL2,Endothelial,1.6652146283523297,1.6652146283523297,0.0467518108967657,1.330201562390588,0.9163352110945147,0.11487758945386065,0,0,0,0,0.0,0.21722878068176185,0.0,0.1520601464772333,Exploratory
FBN1,Mesenchyme,1.7778312499953035,1.7778312499953035,0.0052849347886461,2.276960367127772,0.8461655930602446,0.21663442940038685,0,0,0,0,0.0,0.21695015537910572,0.0,0.15186510876537399,Exploratory
FAP,Endothelial,2.416392027872285,2.416392027872285,0.0467331347109932,1.3303750868972168,0.8621419353535921,0.05687382297551789,0,0,0,0,0.0,0.21635099228554497,0.0,0.15144569459988147,Exploratory
BHLHE41,Macrophage,2.809417490399896,2.809417490399896,0.00807479073086,2.092868724180813,0.8008399887039038,0.07959961868446139,0,0,0,0,0.0,0.2161512739470513,0.0,0.1513058917629359,Exploratory
MTHFD2,Mesenchyme,-2.0340850487965705,2.0340850487965705,0.0020354500823464,2.6913395438507006,0.8173813717823294,0.2011605415860735,0,0,0,0,0.0,0.21611159564268348,0.0,0.15127811694987842,Exploratory
OAF,Mesenchyme,2.0627673237009616,2.0627673237009616,0.0039942824491702,2.3985612279533317,0.8313009530369012,0.1702127659574468,0,0,0,0,0.0,0.21592066252896808,0.0,0.15114446377027765,Exploratory
ANXA2,Mesenchyme,1.8581147677726284,1.8581147677726284,0.0001006560842119,3.9971599688151236,0.5791834858815459,0.7485493230174082,0,0,0,0,0.0,0.21573924929283045,0.0,0.1510174745049813,Exploratory
GATM,Mesenchyme,-2.382619072996785,2.382619072996785,0.0096902962598752,2.0136629451306405,0.8560390786940192,0.04642166344294004,0,0,0,0,0.0,0.21545117623886517,0.0,0.15081582336720561,Exploratory
PTGDS,Mesenchyme,1.8074912767609983,1.8074912767609983,0.0291261387879307,1.5357170853772284,0.8199939859867601,0.2804642166344294,0,0,0,0,0.0,0.21537136343610647,0.0,0.1507599544052745,Exploratory
AC109826.1,Macrophage,2.883847421503993,2.883847421503993,0.0029596731273273,2.528756250710277,0.8006452503405291,0.03622497616777884,0,0,0,0,0.0,0.2150106107438739,0.0,0.15050742752071172,Exploratory
CLDN11,Mesenchyme,2.5821822269720727,2.5821822269720727,0.0050822851088491,2.2939409753095092,0.80069080953271,0.11218568665377177,0,0,0,0,0.0,0.21475966130205587,0.0,0.1503317629114391,Exploratory
GOLM1,Mesenchyme,2.81652057502376,2.81652057502376,0.0338556820993289,1.4703684319332972,0.7788742224397588,0.13346228239845262,0,0,0,0,0.0,0.21443830642157277,0.0,0.15010681449510094,Exploratory
AXL,Mesenchyme,-1.703971869376613,1.703971869376613,0.0153402384687218,1.8141678890933612,0.8479739587733413,0.2205029013539652,0,0,0,0,0.0,0.21443674078566122,0.0,0.15010571854996285,Exploratory
KRT18,Endothelial,2.103431215115413,2.103431215115413,0.0273758639070954,1.562632166794223,0.7975972201236716,0.2519774011299435,0,0,0,0,0.0,0.21431079950177814,0.0,0.1500175596512447,Exploratory
MCTP1,Endothelial,1.827434896790451,1.827434896790451,0.0008472169555659,3.0720053611689595,0.8172186429133431,0.2135593220338983,0,0,0,0,0.0,0.21379840157164132,0.0,0.1496588811001489,Exploratory
IFITM10,Endothelial,-3.008614004058784,3.008614004058784,0.0003251695645543,3.4878901105708775,0.7761708017485154,0.018455743879472693,0,0,0,0,0.0,0.2137535372670045,0.0,0.14962747608690313,Exploratory
BAIAP2,Mesenchyme,3.6158053154721226,3.6158053154721226,0.0114064494352944,1.9428495204045244,0.7049856866549392,0.08704061895551257,0,0,0,0,0.0,0.21288226005111896,0.0,0.14901758203578327,Exploratory
ADM,Mesenchyme,2.161257963239387,2.161257963239387,0.0406133871866789,1.391330788516874,0.8339247322029459,0.14119922630560927,0,0,0,0,0.0,0.21245803859930484,0.0,0.14872062701951339,Exploratory
ANKRD28,Mesenchyme,2.167035580086354,2.167035580086354,0.0200425301131697,1.6980474552184819,0.8379370298334711,0.11411992263056092,0,0,0,0,0.0,0.21187780290086206,0.0,0.14831446203060342,Exploratory
TNFRSF9,Endothelial,-3.751589248126944,3.751589248126944,0.045089852344827,1.3459211868697847,0.7312211872175783,0.0026365348399246705,0,0,0,0,0.0,0.21166876179049943,0.0,0.1481681332533496,Exploratory
TIMP2,Mesenchyme,1.6790779366463833,1.6790779366463833,0.001489413443762,2.826984730440748,0.727520155002785,0.44294003868471954,0,0,0,0,0.0,0.21152437200076385,0.0,0.1480670604005347,Exploratory
IL6ST,Mesenchyme,1.4289120378691216,1.4289120378691216,0.0380195525224753,1.4199929989425217,0.7882295611026231,0.4081237911025145,0,0,0,0,0.0,0.2114918943739201,0.0,0.14804432606174406,Exploratory
TPD52L1,Mesenchyme,3.2494442987672087,3.2494442987672087,0.0229608049800547,1.639012890130011,0.7373459315560054,0.09284332688588008,0,0,0,0,0.0,0.21139576018191758,0.0,0.14797703212734228,Exploratory
IFITM3,Mesenchyme,1.2045338968098105,1.2045338968098105,0.0467024121708382,1.330660687625965,0.559688725314051,0.9941972920696325,0,0,0,0,0.0,0.21129575772879283,0.0,0.14790703041015496,Exploratory
TMTC1,Macrophage,-1.802290363989036,1.802290363989036,0.0486010069459563,1.3133547326607082,0.9199157864900281,0.014299332697807437,0,0,0,0,0.0,0.2111496853304009,0.0,0.14780477973128062,Exploratory
CLU,Endothelial,1.4300780459456188,1.4300780459456188,0.0353579998353549,1.4515123105435066,0.7264514619871122,0.5457627118644067,0,0,0,0,0.0,0.21099655976784343,0.0,0.1476975918374904,Exploratory
MID1,Endothelial,-1.449622068652059,1.449622068652059,0.0268351439751486,1.5712960703063352,0.9115467127673629,0.103954802259887,0,0,0,0,0.0,0.21081529140674876,0.0,0.14757070398472413,Exploratory
TMEM38B,Mesenchyme,-2.1809129836806105,2.1809129836806105,0.0052849347886461,2.276960367127772,0.8346706551778683,0.08704061895551257,0,0,0,0,0.0,0.21072950681520758,0.0,0.1475106547706453,Exploratory
PER2,Mesenchyme,-2.8917332825887163,2.8917332825887163,0.0013452870524661,2.8711850375940764,0.7737175420006807,0.04061895551257253,0,0,0,0,0.0,0.21054066180549094,0.0,0.14737846326384366,Exploratory
SCN1B,Mesenchyme,3.3563552429681,3.3563552429681,0.0125339763241512,1.9019111299887046,0.7197100854042165,0.09090909090909091,0,0,0,0,0.0,0.2104973709738858,0.0,0.14734815968172005,Exploratory
TYMP,Mesenchyme,1.31824401220747,1.31824401220747,0.0277092836722975,1.5573747012545625,0.783937024187613,0.4197292069632495,0,0,0,0,0.0,0.20954046792760794,0.0,0.14667832754932555,Exploratory
EFNB1,Endothelial,-1.3589214626570112,1.3589214626570112,0.0127427374591862,1.894737264645014,0.8759921661039031,0.18342749529190208,0,0,0,0,0.0,0.20947427525506207,0.0,0.14663199267854343,Exploratory
SDC3,Macrophage,-1.2683563448732973,1.2683563448732973,0.027150974808807,1.566214573202729,0.8852284610281279,0.1911344137273594,0,0,0,0,0.0,0.2091482842589497,0.0,0.1464037989812648,Exploratory
SAT1,Mesenchyme,2.1050116374139067,2.1050116374139067,0.0235990027834434,1.6271063485043873,0.5968764029044911,0.6615087040618955,0,0,0,0,0.0,0.2087524206548231,0.0,0.14612669445837617,Exploratory
DHCR24,Endothelial,-1.7586324498179435,1.7586324498179435,0.0112796277054826,1.947705234406117,0.8870697071346595,0.05386064030131827,0,0,0,0,0.0,0.20861995147154042,0.0,0.1460339660300783,Exploratory
MIR503HG,Endothelial,-1.6211061228104604,1.6211061228104604,0.0486440727397387,1.3129700707758778,0.9056482522312387,0.06440677966101695,0,0,0,0,0.0,0.20860155117666376,0.0,0.14602108582366463,Exploratory
ACP5,Endothelial,-3.487385964821941,3.487385964821941,0.0062850092506937,2.201694078754114,0.7157050037477731,0.040301318267419964,0,0,0,0,0.0,0.20859850654784723,0.0,0.14601895458349304,Exploratory
ACTN1,Mesenchyme,-1.3294140555362424,1.3294140555362424,0.0137045469884438,1.8631353157370871,0.7669590584860837,0.43520309477756286,0,0,0,0,0.0,0.2084472095702723,0.0,0.14591304669919059,Exploratory
SLC8A1,Mesenchyme,-1.681923082295563,1.681923082295563,0.0251688591483793,1.599136469663897,0.8715657050567127,0.10831721470019343,0,0,0,0,0.0,0.20745866563316787,0.0,0.1452210659432175,Exploratory
SNHG23,Endothelial,-2.9006954877426163,2.9006954877426163,0.004918983468279,2.308124637015231,0.7805398845317354,0.010169491525423728,0,0,0,0,0.0,0.2073529460426444,0.0,0.14514706222985108,Exploratory
UBA2,Mesenchyme,-1.8085051734045487,1.8085051734045487,0.0132233563880194,1.8786582970601668,0.7896557624127968,0.2553191489361702,0,0,0,0,0.0,0.20699402875927347,0.0,0.1448958201314914,Exploratory
VASN,Mesenchyme,-1.3491987558982363,1.3491987558982363,0.0219722141623587,1.6581261765777981,0.8602214695938626,0.20502901353965183,0,0,0,0,0.0,0.2069164667293988,0.0,0.14484152671057915,Exploratory
KDELR3,Mesenchyme,2.807454877851882,2.807454877851882,0.0004688257998847,3.328988496735593,0.7049528487224977,0.16827852998065765,0,0,0,0,0.0,0.20689332449007844,0.0,0.1448253271430549,Exploratory
HAPLN3,Endothelial,2.2407347561252653,2.2407347561252653,0.0309335365901069,1.5095704248476165,0.7855248131951197,0.17551789077212807,0,0,0,0,0.0,0.20687663856900665,0.0,0.14481364699830465,Exploratory
MARCKSL1,Mesenchyme,1.7429933902378385,1.7429933902378385,0.00012760917095,3.894118112841697,0.6915472323922239,0.4274661508704062,0,0,0,0,0.0,0.20676832210690235,0.0,0.14473782547483163,Exploratory
ITGA2,Endothelial,2.350007784615389,2.350007784615389,0.0137665742920577,1.8611741171977074,0.8043832499526725,0.09152542372881356,0,0,0,0,0.0,0.20663721874355528,0.0,0.1446460531204887,Exploratory
RAB7B,Mesenchyme,2.7904809231202194,2.7904809231202194,0.0396758646875724,1.401473599546041,0.7551160263297497,0.11798839458413926,0,0,0,0,0.0,0.20650895534991984,0.0,0.14455626874494387,Exploratory
SULF2,Mesenchyme,2.6431394474851286,2.6431394474851286,0.0048362326108142,2.315492818819629,0.724629420226136,0.19148936170212766,0,0,0,0,0.0,0.20646512286213237,0.0,0.14452558600349263,Exploratory
RGS10,Mesenchyme,2.067664395543368,2.067664395543368,0.0231194091571587,1.6360232689999719,0.8069988840124177,0.15667311411992263,0,0,0,0,0.0,0.2063885774436496,0.0,0.14447200421055473,Exploratory
ITPRIP,Endothelial,-1.6730936032955677,1.6730936032955677,0.0473528325286781,1.3246540374678526,0.8591970158032602,0.13785310734463277,0,0,0,0,0.0,0.2063772699564917,0.0,0.14446408896954419,Exploratory
SMTN,Mesenchyme,-1.4499321485355618,1.4499321485355618,0.0276047533657472,1.5590161287040107,0.8384797952496784,0.23017408123791103,0,0,0,0,0.0,0.20637648846505216,0.0,0.1444635419255365,Exploratory
KIAA1324L,Mesenchyme,3.3128590232094197,3.3128590232094197,0.0277320295819878,1.5570183452074642,0.7205783444807562,0.06382978723404255,0,0,0,0,0.0,0.20578610335586098,0.0,0.14405027234910267,Exploratory
LAYN,Endothelial,1.8920452650175843,1.8920452650175843,0.0367543343802784,1.4346914379011755,0.8311816857373,0.14086629001883239,0,0,0,0,0.0,0.2056454889102012,0.0,0.14395184223714083,Exploratory
PPP1R12B,Macrophage,-1.3257863201290343,1.3257863201290343,0.0262956464164518,1.5801161486136956,0.9216669675016093,0.05433746425166826,0,0,0,0,0.0,0.20534895849496762,0.0,0.14374427094647732,Exploratory
LAMB1,Endothelial,2.134648588285311,2.134648588285311,0.0374492780863265,1.4265565498242399,0.7589813465818019,0.24632768361581922,0,0,0,0,0.0,0.20500782495196376,0.0,0.14350547746637463,Exploratory
C5AR2,Endothelial,-2.8044039473291598,2.8044039473291598,2.5629053466910656e-05,4.591267432898411,0.7391051743047401,0.024105461393596987,0,0,0,0,0.0,0.20471600102440246,0.0,0.14330120071708172,Exploratory
PDLIM4,Endothelial,2.058260911417254,2.058260911417254,0.0175480746891321,1.755770525793825,0.8179757363190399,0.11073446327683616,0,0,0,0,0.0,0.20454575879613743,0.0,0.1431820311572962,Exploratory
ADAMTS9-AS2,Mesenchyme,-2.024551615424893,2.024551615424893,0.0272018747978442,1.5654011626459747,0.8539066791252822,0.04061895551257253,0,0,0,0,0.0,0.20446253713760587,0.0,0.1431237759963241,Exploratory
HLA-DRB1,Mesenchyme,1.6115653760518809,1.6115653760518809,0.0044943282066119,2.347335215602741,0.7152217728296076,0.43133462282398455,0,0,0,0,0.0,0.20426664220809093,0.0,0.14298664954566365,Exploratory
SYNE2,Mesenchyme,-2.0033147074835598,2.0033147074835598,0.001489413443762,2.826984730440748,0.7224660499177084,0.3056092843326886,0,0,0,0,0.0,0.2041887759584129,0.0,0.142932143170889,Exploratory
LINC01094,Macrophage,1.881700540923727,1.881700540923727,0.0429655397447516,1.366879728112284,0.8591420217991057,0.06482364156339371,0,0,0,0,0.0,0.20408082762491522,0.0,0.14285657933744064,Exploratory
LAMB1,Mesenchyme,2.05155915406611,2.05155915406611,0.0074824483415895,2.1259562728225614,0.7589813465818019,0.23210831721470018,0,0,0,0,0.0,0.20405672295093066,0.0,0.14283970606565147,Exploratory
DNM3OS,Endothelial,-1.5664252079328895,1.5664252079328895,0.0392888553263609,1.40573062409445,0.8884745756499839,0.06817325800376647,0,0,0,0,0.0,0.2040188852532769,0.0,0.14281321967729382,Exploratory
TSPAN5,Mesenchyme,2.899891372046812,2.899891372046812,0.0054522722425729,2.263422467126563,0.7339120612049007,0.08704061895551257,0,0,0,0,0.0,0.20400216343537225,0.0,0.14280151440476058,Exploratory
CD36,Mesenchyme,1.5759346406536063,1.5759346406536063,0.0338145241445291,1.47089671981218,0.8658899603815943,0.11605415860735009,0,0,0,0,0.0,0.2039913516819192,0.0,0.14279394617734342,Exploratory
LIMA1,Mesenchyme,1.3763331804352656,1.3763331804352656,0.0471909551257598,1.3261412326242212,0.7680469014298775,0.3945841392649903,0,0,0,0,0.0,0.20388301057286695,0.0,0.14271810740100685,Exploratory
ZCCHC24,Mesenchyme,1.8454382829263007,1.8454382829263007,0.0498665679932325,1.3021905205502513,0.8247134661477992,0.15087040618955513,0,0,0,0,0.0,0.20359287015422917,0.0,0.14251500910796042,Exploratory
DICER1-AS1,Mesenchyme,-2.266661870266204,2.266661870266204,0.002220578152649,2.6535339373442017,0.7989863123847952,0.06576402321083172,0,0,0,0,0.0,0.20358895479557526,0.0,0.14251226835690267,Exploratory
HSD3B7,Mesenchyme,2.4618867040560533,2.4618867040560533,0.040500623957741,1.3925382859380115,0.795393672079474,0.06576402321083172,0,0,0,0,0.0,0.202964002836987,0.0,0.1420748019858909,Exploratory
COPZ2,Mesenchyme,2.260855360877548,2.260855360877548,0.0122836070341126,1.910674085557387,0.7599655465906202,0.1760154738878143,0,0,0,0,0.0,0.20282411223164254,0.0,0.14197687856214977,Exploratory
RARRES3,Mesenchyme,1.6090486857806148,1.6090486857806148,0.0236522223011781,1.6261280478311735,0.7041399471382175,0.4661508704061896,0,0,0,0,0.0,0.20261998229890368,0.0,0.14183398760923258,Exploratory
PLXDC2,Mesenchyme,1.8698931524140745,1.8698931524140745,0.0457462484881871,1.3396445153173733,0.8096185648933693,0.16827852998065765,0,0,0,0,0.0,0.20251686684233067,0.0,0.14176180678963146,Exploratory
TP53I3,Mesenchyme,2.2784821217141795,2.2784821217141795,0.0360817278521439,1.4427126734947255,0.7568035668969296,0.1895551257253385,0,0,0,0,0.0,0.20223922307901848,0.0,0.14156745615531294,Exploratory
RBM47,Endothelial,-2.756269959076431,2.756269959076431,0.0065994303844361,2.180493548029643,0.7736971693260326,0.012429378531073447,0,0,0,0,0.0,0.20217009760754776,0.0,0.1415190683252834,Exploratory
SEPP1,Endothelial,-1.9133258559438604,1.9133258559438604,0.0032729238561025,2.4850640983458856,0.5991522927491397,0.6037664783427495,0,0,0,0,0.0,0.2019890335995775,0.0,0.14139232351970424,Exploratory
SGK1,Endothelial,-1.4333708917926895,1.4333708917926895,0.0014825690007459,2.828985084846778,0.7372652383735432,0.38116760828625235,0,0,0,0,0.0,0.20188430584991146,0.0,0.14131901409493802,Exploratory
CLMN,Mesenchyme,-2.187100432274443,2.187100432274443,0.0001648173786215,3.782996997484175,0.756740177851887,0.12572533849129594,0,0,0,0,0.0,0.20177758112178293,0.0,0.14124430678524805,Exploratory
LGALS3BP,Mesenchyme,1.3355622703496597,1.3355622703496597,0.0467255887506012,1.3304452177281259,0.6410963559666369,0.6769825918762089,0,0,0,0,0.0,0.2016038948619978,0.0,0.14112272640339846,Exploratory
IGF2BP2,Endothelial,-2.4097233459943905,2.4097233459943905,0.0012450825535099,2.9048018523070334,0.7869239661677517,0.030508474576271188,0,0,0,0,0.0,0.20146161487969255,0.0,0.14102313041578476,Exploratory
SOCS3,Mesenchyme,-1.6899770481410408,1.6899770481410408,0.0169689941662574,1.770343899638147,0.7306704810167693,0.36750483558994196,0,0,0,0,0.0,0.2013254658143609,0.0,0.1409278260700526,Exploratory
FEZ1,Endothelial,-2.023703223604599,2.023703223604599,0.0014969046747772,2.824805855325888,0.7991793201591079,0.09340866290018833,0,0,0,0,0.0,0.2013128136785696,0.0,0.14091896957499872,Exploratory
S100A11,Mesenchyme,1.5963515166924995,1.5963515166924995,0.0004334381232056,3.3630728928092832,0.48058161700403657,0.9129593810444874,0,0,0,0,0.0,0.20090223037012894,0.0,0.14063156125909024,Exploratory
DPP4,Mesenchyme,4.440362093965295,4.440362093965295,0.0411651098387244,1.3854707214455066,0.580962762869434,0.07930367504835589,0,0,0,0,0.0,0.2005513642120385,0.0,0.14038595494842696,Exploratory
BASP1,Macrophage,-0.6071164690245228,0.6071164690245228,0.0486010069459563,1.3133547326607082,0.8473158531327488,0.3484270734032412,0,0,0,0,0.0,0.1997227505080145,0.0,0.13980592535561015,Exploratory
AKR1C3,Mesenchyme,2.0334578768517337,2.0334578768517337,0.0335453821485666,1.474367256282719,0.79233080540196,0.13733075435203096,0,0,0,0,0.0,0.19967979185463441,0.0,0.13977585429824407,Exploratory
FAM159A,Macrophage,2.536809292454304,2.536809292454304,0.0007534366465484,3.1229532598870797,0.7593658248881139,0.03956148713060057,0,0,0,0,0.0,0.19966694415771974,0.0,0.1397668609104038,Exploratory
TTLL7,Mesenchyme,-1.574656569855422,1.574656569855422,0.0279074423133111,1.5542799643037437,0.8323328869919069,0.1450676982591876,0,0,0,0,0.0,0.19933114168907998,0.0,0.13953179918235598,Exploratory
OTUD1,Macrophage,-1.0137880008893692,1.0137880008893692,0.0197896094295764,1.703562777003993,0.868003083174845,0.18589132507149667,0,0,0,0,0.0,0.19913640785915798,0.0,0.13939548550141057,Exploratory
CYBRD1,Mesenchyme,1.4479044601703897,1.4479044601703897,0.0439981320759486,1.3565657609303605,0.7534368102341357,0.3617021276595745,0,0,0,0,0.0,0.1989675011051507,0.0,0.13927725077360548,Exploratory
