baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,compartment,gene,direction
9.215702863515778,-3.6539474020144764,1.0580626809125813,-3.453431888234579,0.0005535020598707392,0.018609401729586042,Mesenchyme,RP5-1042K10.10,down
13.271097055652028,-3.572593054876975,1.006218556516015,-3.5505139830127086,0.0003844797108570578,0.014152855378834895,Mesenchyme,AC007228.9,down
9.00889710393712,-3.534913346461179,1.0662337457510014,-3.3153268319897,0.0009153603449168263,0.0267740107346188,Mesenchyme,IL17B,down
17.45027820121148,-3.4404161383559355,0.8995669841156784,-3.8245246869948715,0.00013102461750921207,0.006298086226098145,Mesenchyme,LRRTM1,down
12.801533138085723,-3.3593390360114888,0.8891697475965902,-3.7780626759870337,0.0001580531062945076,0.007281090839859682,Mesenchyme,PABPC3,down
8.429283491135692,-3.2065843247764447,0.96516378902817,-3.322321414487769,0.0008927179624348252,0.026387144071730265,Mesenchyme,RANBP3L,down
12.434610717502776,-3.131504870777417,0.9353306412218765,-3.348019120475462,0.0008139139574121246,0.02464640980518305,Mesenchyme,AC116366.6,down
13.022369972502275,-3.1203384839789527,0.860356434300356,-3.6267974057942856,0.0002869582650683648,0.011589401361654945,Mesenchyme,PGAM2,down
16.45729119380559,-3.117353385004922,0.7834903391913159,-3.9788025825851494,6.926322208021472e-05,0.003921859156860337,Mesenchyme,C14orf180,down
14.445701333173758,-3.0800505826637035,0.8688970026610273,-3.5447821470564884,0.0003929377069759204,0.01441062657213172,Mesenchyme,WNT7B,down
9.265351053799183,-3.0716172931554664,1.00098616016257,-3.0685911707876214,0.002150706922833998,0.046702412170838266,Mesenchyme,RP11-439L18.1,down
12.746194778349539,-3.053516768200657,0.8366347292789683,-3.649760954619049,0.0002624844639262286,0.01087498394057538,Mesenchyme,MSI1,down
25.204364629080157,-2.8917332825887163,0.6741928386647149,-4.289178283643582,1.7933537762627362e-05,0.001345287052466183,Mesenchyme,PER2,down
46.479253321921185,-2.862201167956483,0.6702228309000025,-4.2705217369468045,1.9501621170112314e-05,0.001440167327633607,Mesenchyme,FOXF1,down
24.440756521371608,-2.839134041580835,0.6682257947884291,-4.248764510025761,2.1495273423889876e-05,0.0015312676075061695,Mesenchyme,MPRIP-AS1,down
10.528883263889066,-2.784553178509537,0.899197028532093,-3.096710832169031,0.001956806554739069,0.04373882281044303,Mesenchyme,RXRG,down
35.251425860904796,-2.6655747855576792,0.6627775958872493,-4.021823915139013,5.7749223448383486e-05,0.003363722415211137,Mesenchyme,CASQ2,down
11.56907433278569,-2.6639263521955283,0.8233333658512457,-3.235537951800715,0.0012141374377031256,0.031805261661736375,Mesenchyme,XXbac-BPG299F13.17,down
86.2748352838562,-2.6204235579770865,0.5641127855382668,-4.645212136925283,3.3972717948046737e-06,0.0003385129916386175,Mesenchyme,CDH6,down
28.859346778427067,-2.573821944086651,0.7289042685574475,-3.5310836485845045,0.00041386084445586493,0.015066360594860202,Mesenchyme,FCN3,down
13.956065648839376,-2.5130660936651696,0.7111704784651209,-3.533704181716004,0.00040977943816975307,0.014972826556298504,Mesenchyme,SNN,down
161.99699587255893,-2.486628604882189,0.5126416875226677,-4.8506172350102466,1.2307786015944229e-06,0.00014874128101254868,Mesenchyme,PDGFA,down
16.469933780343386,-2.480154532383402,0.7089804998622695,-3.498198515848053,0.0004684123378662252,0.01668424089766677,Mesenchyme,DCLRE1C,down
33.815450459266295,-2.4745652782047522,0.665557178049535,-3.7180355945625148,0.00020077798536958028,0.008836016049464818,Mesenchyme,USP2,down
26.78060481108768,-2.464780581851728,0.6647735000024888,-3.707699813308593,0.00020915037485006252,0.00904369874133327,Mesenchyme,RP11-138A9.1,down
21.84896388757888,-2.4506226669686093,0.5913654542563388,-4.144007143688071,3.41289104697317e-05,0.0022087873952371458,Mesenchyme,AKAP6,down
12.745550405279625,-2.450592375019284,0.7546805518514315,-3.2471916349339214,0.001165498853172947,0.03085767284523669,Mesenchyme,HOXA3,down
